Id,PM2.5
37782,12.15
37796,40.07
37806,92.69
37807,90.76
37811,76.7
37812,16.72
37822,50.05
37823,59.04
37836,34.06
37837,33.78
37839,27.14
37859,115.99
37861,121.14
37865,70.36
37866,56.71
37871,91.96
37876,67.61
37885,165.22
37886,174.29
37892,108.03
37894,130.31
37908,185.41
37911,185.34
37912,120.15
37916,67.06
37924,79.43
37925,76.41
37926,105.29
37933,154.44
37935,185.88
37936,212.85
37937,189.53
37944,221.24
37957,311.97
37960,72.01
37962,17.07
37970,8.2
37976,14.38
37977,12.16
37979,11.52
37982,16.27
37984,8.5
37985,10.56
37989,15.41
37991,14.11
37999,11.125833333333333
38000,10.46
38009,12.23
38021,21.95
38028,31.39
38029,23.57
38032,18.37
38034,26.28
38037,47.48
38046,46.15
38048,55.56
38050,56.25
38054,36.22
38056,126.57
38060,133.99
38085,26.91
38088,54.79
38100,66.03
38103,57.49
38109,112.31
38124,140.93
38129,167.76
38136,50.96
38140,63.02
38151,93.38
38153,88.13
38154,132.87
38158,111.12
38159,95.61
38166,52.45
38168,115.08
38173,123.89
38178,151.74
38183,144.83
38185,141.38
38186,145.4
38190,166.66
38193,196.98
38196,156.07
38197,82.13
38198,43.21
38200,32.78
38210,7.96
38211,6.58
38212,9.15
38217,16.69
38224,19.42
38246,20.31
38267,108.87
38274,31.47
38280,80.43
38284,41.54
38289,103.6
38293,85.12
38296,146.53
38298,107.52
38301,69.26
38305,115.93
38316,13.55
38318,18.69
38319,33.67
38320,20.2
38330,72.01
38334,35.94
38335,32.95
38342,95.5
38344,81.93
38345,76.24
38352,114.13
38356,122.35
38370,169.52
38378,86.65
38380,124.98
38390,187.86
38392,124.36
38394,92.32
38404,366.92
38411,275.4
38412,290.42
38413,258.91
38431,119.13
38434,66.76
38438,17.91
38441,20.17
38445,30.63
38447,36.71
38454,16.41
38455,18.31
38466,76.41
38467,80.82
38473,121.4
38477,92.36
38478,104.35
38479,129.84
38480,127.22
38483,155.73
38487,184.03
38496,13.29
38510,8.17
38515,10.99
38516,8.42
38531,26.01
38534,63.35
38543,54.9
38544,53.19
38546,65.82
38551,121.714
38557,94.34
38558,90.55
38560,112.55
38564,125.71
38567,142.01
38569,131.07
38570,135.33
38576,246.12
38577,239.25
38583,220.85
38585,212.29
38586,213.05
38592,264.17
38612,12.43
38613,9.83
38622,11.63
38624,19.86
38626,60.0
38632,54.42
38633,63.75
38642,52.96
38644,73.09
38652,87.5
38653,81.37
38661,169.24
38664,59.69
38670,17.41
38678,13.78
38684,34.29
38685,32.52
38689,95.5
38693,100.94
38695,78.04
38700,95.17
38702,76.47
38704,85.44
38705,105.08
38706,88.52
38709,100.36
38712,151.03
38716,146.96
38724,17.19
38725,21.26
38727,12.39
38738,195.4
38740,136.64
38741,90.81
38745,143.65
38746,152.29
38756,95.17
38758,86.42
38764,113.08
38767,128.42
38770,148.74
38771,136.27
38779,140.27
38795,135.7
38799,50.35
38800,39.87
38801,24.45
38805,21.76
38809,14.64
38810,50.91
38814,6.57
38822,9.22
38823,11.04
38834,6.78
38835,9.56
38839,10.4
38840,11.66
38846,10.04
38853,28.94
38854,42.82
38857,58.56
38862,42.04
38867,93.6
38871,127.09
38876,106.95
38878,98.56
38883,104.78
38893,131.51
38896,85.05
38899,80.83
38900,87.61
38905,123.92
38907,89.27
38911,70.93
38912,94.45
38918,104.76
38924,92.57
38927,88.14
38930,86.2
38931,120.7
38935,100.73
38936,65.3
38940,10.9
38949,6.66
38953,9.06
38954,8.86
38956,12.11
38959,9.67
38960,11.663333333333332
38961,13.69
38979,23.91
38980,26.94
38993,64.83
38998,42.78
39006,82.22
39009,100.65
39012,115.31
39015,103.08
39022,194.55
39026,27.78
39027,26.11
39031,127.26
39034,94.24
39038,126.97
39043,161.263
39046,190.63
39059,118.82
39061,185.71
39063,240.15
39066,200.85
39075,285.57
39078,252.87
39079,263.16
39085,298.05
39102,240.75
39103,136.6
39104,75.68
39106,54.69
39108,100.67
39111,184.37
39112,278.75
39113,230.15
39122,94.89
39123,87.95
39127,98.37
39138,52.44
39141,65.2
39162,14.97
39167,32.48
39168,13.61
39175,42.0
39176,40.44
39182,158.98
39185,92.86
39186,108.48
39195,179.77
39198,149.61
39200,227.94
39215,262.85
39217,212.24
39218,241.95
39219,244.25
39223,264.43
39229,311.85
39234,279.86
39235,275.22
39238,307.22
39244,254.96
39245,284.01
39246,243.30800000000002
39247,244.08900000000003
39253,209.94
39259,173.42
39273,236.84
39274,221.52
39279,237.93
39281,216.94
39282,281.43
39284,221.5
39286,196.03
39292,250.1
39297,301.37
39303,278.41
39304,271.12
39308,383.57
39309,328.78
39310,338.44
39313,549.62
39315,377.56
39316,434.9
39317,196.95
39324,12.72
39331,12.54
39332,16.52
39337,9.24
39349,23.47
39354,43.65
39355,39.04
39356,42.82
39358,54.58
39372,64.39
39379,25.78
39380,24.05
39384,100.19
39388,60.85
39390,118.24
39391,115.67
39394,103.26
39397,112.28
39399,159.11
39400,158.03
39402,121.97
39416,151.32
39417,143.21
39419,176.76
39424,257.7
39426,236.66
39430,254.44
39451,11.69
39453,16.62
39454,14.36
39456,15.89
39459,7.27
39464,23.54
39465,16.62
39467,51.05
39468,22.24
39469,31.97
39470,37.74
39477,21.39
39480,18.99
39484,9.243333333333334
39501,28.32
39504,70.33
39525,69.98
39534,117.35
39537,119.84
39546,170.27
39548,169.6
39551,14.04
39556,54.85
39562,137.94
39569,120.13
39577,113.31
39595,89.55
39596,98.02
39600,108.18
39602,128.84
39603,100.45
39609,121.17
39613,190.16
39618,213.08
39627,17.09
39630,5.26
39633,9.07
39638,9.18
39639,11.27
39643,16.4
39645,25.99
39653,6.82
39657,21.022
39662,19.35
39664,19.82
39675,36.0
39683,27.6
39687,26.85
39688,30.88
39694,66.19
39701,51.56
39703,90.84
39705,121.55
39707,113.06
39719,140.53
39720,127.44
39725,227.79
39726,198.62
39727,133.27
39728,150.19
39729,143.3
39730,166.33
39741,154.57
39747,139.73
39750,137.95
39759,62.86
39773,22.17
39781,17.81
39789,65.08
39793,40.05
39796,65.6
39807,74.92
39816,29.07
39820,7.16
39829,17.23
39831,16.23
39835,10.44
39844,41.63
39846,34.81
39849,22.23
39851,25.87
39852,25.7
39858,23.66
39859,27.67
39873,89.86
39877,24.53
39886,23.12
39907,181.08
39908,158.31
39914,206.92
39916,200.53
39918,153.3
39926,225.78
39928,195.83
39941,153.45
39944,150.54
39963,165.37
39970,247.32
39973,232.15
39975,291.12
39976,224.32
39978,242.51
39980,284.45
39981,302.38
39982,231.79
39984,243.44
39985,230.11
39990,275.57
40002,122.46
40010,144.18
40014,156.74
40016,103.43
40021,35.02
40026,58.63
40029,142.96
40031,138.98
40035,17.31
40036,13.22
40039,23.82
40044,19.07
40046,19.22
40052,10.86
40055,50.89
40081,53.43
40082,45.09
40083,36.26
40084,57.91
40097,92.28
40099,7.57
40101,25.21
40103,24.54
40106,104.16
40118,121.92
40120,34.88
40127,78.76
40134,56.68666666666666
40150,143.37
40158,4.08
40163,12.97
40169,10.02
40171,10.25
40182,41.09
40184,59.4
40186,135.38
40187,139.25
40188,126.84
40189,48.74
40195,16.8
40198,11.73
40210,7.87
40213,14.98
40222,50.3
40223,53.19
40244,75.18
40250,74.69
40257,119.93
40258,121.57
40259,127.53
40262,101.95
40265,95.96
40268,92.46
40270,134.22
40271,92.15
40272,97.24
40273,105.88
40278,150.27
40279,151.47
40280,173.88
40293,144.93
40306,103.83
40314,92.0
40316,87.49
40318,113.19
40322,113.68
40330,105.19
40341,105.18
40344,78.137
40345,111.633
40348,84.36
40349,64.13
40357,62.725
40364,98.4
40365,71.97
40369,64.02
40380,102.29
40392,104.898
40406,161.84
40413,204.04
40421,191.86
40424,256.77
40426,220.96
40433,190.8
40439,231.7
40457,51.47
40467,69.47
40472,70.05
40485,81.55
40486,94.97
40489,81.7
40490,113.63
40491,92.06700000000001
40494,77.51
40501,70.72
40513,99.42
40516,79.32
40519,160.35
40523,97.29
40532,79.47
40534,74.26
40548,64.96
40559,41.83
40561,56.87
40563,52.84
40565,62.51
40573,40.11
40574,18.63
40575,40.42
40577,23.55
40579,61.69
40581,51.24
40584,35.73
40586,39.4
40587,35.53
40596,29.99
40598,35.52
40606,43.17
40608,11.03
40611,48.29
40619,38.71
40627,35.64
40628,44.02
40634,48.56
40638,111.26
40639,135.04
40640,141.27
40649,44.68
40654,39.97
40656,70.15
40662,79.77
40672,131.16
40679,103.34
40681,92.19
40686,109.38
40696,57.96
40698,75.67
40710,39.22
40716,37.62
40722,80.44
40724,86.77
40746,121.73
40766,132.65
40773,189.85
40777,83.7
40779,27.39
40786,14.72
40788,23.62
40795,15.66
40797,25.17
40801,14.45
40808,13.13
40811,71.6
40814,46.77
40820,32.79
40822,57.26
40826,28.61
40830,17.1
40833,22.21
40835,28.32
40847,13.91
40851,17.58
40859,16.3325
40866,12.34
40879,39.27
40885,56.99
40896,107.95
40898,101.61
40903,84.53399999999999
40908,19.76
40921,28.42
40934,72.44
40953,71.39
40961,65.62
40968,67.47
40971,64.43
40976,40.44
40981,65.24
40990,75.442
41010,10.79
41011,19.04
41012,29.66
41019,26.81
41020,38.40599999999999
41026,61.93
41030,14.5
41033,29.52
41040,67.87
41043,87.74
41045,113.11
41047,129.38
41069,23.53
41074,14.74
41084,20.33
41085,16.96
41089,16.58
41091,31.78
41093,31.09
41095,43.94
41096,36.47
41100,73.05
41108,87.09
41114,56.99
41116,47.78
41128,17.35
41131,28.473000000000003
41138,71.52
41139,57.46
41141,54.93
41144,95.31
41148,70.45
41158,28.36
41171,60.7
41182,71.925
41187,51.66
41188,52.85
41189,45.5
41195,86.76
41198,130.84
41200,133.27
41207,126.85
41209,138.8
41211,21.46
41215,5.6
41216,23.12
41221,35.09
41226,77.77
41228,76.25
41230,74.46000000000001
41239,112.73
41240,110.01
41243,114.211
41244,134.61
41248,149.4
41254,135.0
41269,55.83
41279,86.93
41281,78.41
41293,45.12
41294,69.85
41300,101.77
41303,86.19
41308,49.08
41314,66.01
41315,52.74
41317,65.0
41319,63.47
41320,59.35
41321,62.76
41322,64.023
41327,89.86
41329,92.03
41331,83.76
41333,137.28
41336,14.11
41341,13.04
41342,15.2
41344,10.66
41345,20.71
41352,20.6
41364,18.73
41372,24.68
41384,26.27
41387,8.82
41398,31.23
41400,31.53
41404,28.38
41406,31.64
41408,32.01
41409,46.6
41420,29.48
41426,76.81
41427,76.15
41431,15.9
41433,16.12
41435,10.59
41446,53.79
41451,74.19
41457,123.18
41458,137.17
41462,114.52
41472,82.83
41476,96.02
41477,127.42
41500,22.23
41501,26.93
41505,74.11
41507,43.67
41510,24.509
41519,18.95
41526,21.24
41529,17.85
41535,26.15
41552,20.94
41554,28.31
41555,25.62
41561,64.12
41564,59.71
41567,70.62
41578,58.4
41589,51.46
41590,71.12
41591,91.56700000000001
41593,31.97
41600,61.08
41605,57.08
41606,66.02
41613,77.5
41614,85.71
41627,22.7
41633,7.4
41637,4.98
41639,4.48
41641,7.99
41642,6.95
41647,11.395999999999999
41659,16.55
41673,30.2
41674,31.38
41681,31.72
41689,33.66
41691,23.91
41702,24.101
41703,30.72
41705,52.93
41708,49.58
41716,44.89
41718,58.79
41721,82.25
41722,78.09
41724,81.85
41725,85.29
41728,84.09
41729,78.83
41731,50.08
41744,16.23
41749,16.19
41758,20.03
41759,15.1
41767,13.79
41768,32.21
41772,9.18
41773,29.99
41784,41.83
41800,20.43
41821,106.17
41824,120.16
41846,57.01
41847,48.51
41853,64.6
41855,112.81
41858,123.04
41868,19.62
41869,31.51
41875,84.08
41880,48.2
41881,45.74
41882,36.4
41884,25.682
41891,43.41
41892,86.89
41897,21.0
41904,57.73
41909,53.08
41914,48.19
41923,162.09
41927,120.7
41932,61.63
41934,38.17
41943,87.09
41944,76.69
41947,96.94
41961,12.61
41969,41.18
41970,46.86
41997,12.67
42002,17.62
42014,44.38
42015,46.36
42019,67.01
42025,41.94
42029,84.56
42030,96.42
42035,80.91
42037,91.25
42039,78.72
42040,85.93
42047,115.74
42050,112.73
42052,112.59
42055,141.322
42056,164.1
42067,63.07
42076,46.98
42086,10.215
42094,6.14
42099,10.89
42113,14.44
42117,11.51
42120,17.55
42123,17.96
42127,16.1
42138,30.16
42139,53.61
42145,41.6
42147,85.3
42150,67.23
42154,72.49
42164,115.24
42165,65.09
42167,79.73
42169,57.29
42174,79.74
42186,110.54
42191,106.44
42193,170.05
42201,41.51
42204,40.25
42206,45.09
42211,46.58
42220,58.91
42221,78.3
42223,83.91
42224,97.86666666666666
42233,175.01
42240,172.27
42244,161.91
42245,157.7
42264,181.32
42265,189.75
42268,165.01
42271,125.19
42277,186.86
42283,97.28
42287,46.98
42289,82.57
42292,166.54
42304,226.69
42316,132.1
42317,117.77
42318,112.33
42333,142.91
42336,176.67
42345,166.46
42346,158.19
42358,15.82
42373,12.72
42377,9.43
42382,28.21
42387,20.0
42389,32.93
42401,29.23
42415,39.24
42419,17.52
42420,23.26
42431,16.33
42434,15.43
42435,8.48
42437,12.39
42440,7.06
42444,4.58
42453,12.46
42463,8.75
42466,11.42
42473,12.57
42477,22.84
42478,23.16
42484,8.91
42489,44.55
42497,24.01
42498,24.53
42527,55.35
42537,46.88
42552,18.45
42564,94.43
42565,121.87
42572,166.89
42573,156.65
42574,171.6
42575,177.03
42583,134.57
42584,120.19
42590,115.46
42591,129.25
42592,139.29
42596,178.1
42598,154.79
42599,161.72
42604,165.65
42605,156.8
42610,132.67
42613,123.37
42614,117.23
42627,25.88
42638,55.69
42649,81.17
42654,76.94
42658,24.93
42660,13.5
42662,16.22
42663,10.55
42677,10.89
42687,16.5
42688,36.43
42689,22.59
42694,19.798
42696,10.78
42698,20.03
42704,16.28
42716,14.73
42717,24.95
42721,28.14
42722,56.12
42725,99.42
42729,53.59
42736,46.14
42739,42.12
42751,52.43
42756,39.03
42767,90.21
42773,64.63
42778,61.31
42784,82.67
42788,126.7
42791,153.06
42793,170.84
42796,209.48
42798,221.2
42800,214.22
42808,214.76
42812,229.15
42816,168.8
42818,168.72
42822,219.56
42827,149.3
42831,148.6
42832,159.43
42833,151.18
42836,142.63
42845,168.55
42849,118.1
42864,94.06
42865,106.06
42876,164.7
42877,185.393
42879,160.58
42884,38.98
42891,49.75
42893,82.82
42896,34.85
42898,19.19
42901,21.49
42908,12.06
42913,12.48
42924,59.87
42925,45.63
42931,27.71
42939,34.85
42943,44.8
42953,6.38
42957,12.357999999999999
42965,21.83
42966,31.05
42971,37.1
42972,54.04
42973,83.0
42975,66.59
42980,67.09
42982,57.34
42986,79.94
42995,86.54
43001,98.54
43007,51.68
43019,130.99
43025,133.24
43038,24.84
43043,18.13
43046,35.63
43049,27.34
43050,24.37
43053,25.32
43057,49.51
43059,19.5
43062,8.4
43063,5.84
43065,5.41
43067,7.11
43077,10.27
43079,15.53
43082,26.98
43085,21.61
43086,19.15
43094,46.69
43104,18.3
43105,21.27
43117,39.4
43124,35.91
43126,36.71
43137,15.94
43139,44.04
43145,32.82
43147,53.43
43148,38.36
43153,17.57
43158,10.48
43163,67.55
43167,54.71
43169,39.43
43177,41.325
43180,35.81
43193,28.52
43195,17.56
43197,56.5
43200,92.44
43201,96.53
43217,57.2
43219,48.3
43226,35.03
43228,37.11
43230,39.29
43231,42.13
43233,34.17
43238,60.25333333333333
43242,70.98
43246,83.31
43252,69.17
43253,74.57
43255,76.26
43256,81.08
43262,115.19
43269,38.55
43273,81.07
43282,113.23
43289,138.86
43290,93.45
43292,140.14
43295,105.181
43303,118.71
43304,115.9
43308,164.2
43312,140.09
43332,28.8
43336,43.02
43337,34.87
43340,44.22
43350,52.85
43351,54.58
43359,65.12
43361,63.76
43371,11.31
43373,19.47
43375,11.62
43378,8.36
43380,9.705
43381,16.05
43384,15.17
43389,12.42
43396,15.37
43402,18.4
43403,16.685
43405,15.54
43406,5.21
43409,7.33
43415,20.75
43417,29.0
43419,22.43
43425,21.02
43429,36.98
43435,12.11
43440,37.51
43448,22.27
43451,23.4
43452,22.11
43455,56.75
43465,86.35
43472,37.567
43485,74.64
43489,58.47
43493,84.08
43494,69.02
43500,74.07
43507,54.61
43509,71.64
43510,68.4
43513,59.33
43525,104.91
43526,110.04
43543,18.35
43547,21.07
43570,65.45
43574,89.59
43581,102.44
43584,13.91
43597,24.75
43598,21.94
43610,4.813
43616,10.7
43617,11.21
43621,24.77
43624,9.03
43625,10.96
43629,16.7
43632,35.852
43637,33.85
43644,154.22
43647,42.25
43650,45.13
43653,58.51
43664,63.08
43677,111.181
43681,124.3
43682,137.59
43685,132.7
43687,102.66
43690,107.79
43723,123.86
43748,18.59
43751,23.04
43757,12.6425
43761,20.29
43772,58.57
43773,57.85
43776,65.05
43781,89.3
43782,86.85
43786,114.45
43792,55.37
43793,20.1
43797,56.49
43801,58.77
43813,100.87
43814,100.05
43820,165.532
43823,81.09
43826,94.83
43833,74.15
43837,70.42
43838,69.54
43841,78.75
43850,81.47
43851,75.57
43854,78.52
43865,51.31
43868,37.52666666666667
43880,15.51
43886,13.88
43887,11.38
43888,7.27
43892,23.83
43897,11.44
43905,31.41
43907,15.84
43909,9.13
43912,20.19
43924,13.43
43938,44.85
43942,54.35
43944,50.16
43945,46.49
43948,66.12
43950,136.04
43953,106.94
43958,114.38
43961,73.56
43963,73.88
43976,54.65
43980,34.77
43982,35.93
43988,40.26666666666667
43989,35.24
43992,33.49
43995,40.13
44001,112.65
44018,70.78
44019,76.63
44033,103.28
44035,81.53
44038,146.01
44042,102.58
44046,74.15
44061,88.49
44075,84.55
44082,90.18
44096,21.63
44098,31.03
44102,26.72
44111,15.58
44113,3.78
44118,32.4
44122,26.91
44124,14.23
44126,24.83
44132,30.43
44138,35.67
44140,42.03
44142,45.81
44150,151.78
44152,141.989
44160,72.125
44165,101.78
44171,133.22
44172,138.71
44174,101.73700000000001
44177,109.56
44185,11.06
44189,19.17
44205,20.9
44207,33.81
44208,21.56
44209,31.04
44210,40.37
44218,95.51
44223,112.32599999999998
44226,105.74
44229,80.99
44230,87.23
44236,75.8
44240,11.61
44244,6.846666666666668
44246,9.37
44252,17.25
44254,24.48
44256,16.43
44259,38.8
44260,22.5
44272,52.49
44283,49.14
44286,50.51
44296,85.66
44297,76.01
44299,66.88
44302,50.6
44313,71.34
44315,21.86
44317,19.0
44322,12.16
44326,23.05
44327,10.2
44334,51.62
44337,69.78
44339,83.19
44341,125.41
44342,91.84
44351,116.61
44358,52.5
44359,49.2
44361,59.77
44377,42.53
44384,9.12
44397,6.61
44398,7.04
44399,10.99
44400,10.5
44415,19.2
44420,21.98
44423,46.21
44425,56.94
44427,43.39
44431,80.05
44435,80.688
44437,74.883
44453,212.06
44455,204.18
44458,241.81
44460,243.79
44461,237.73
44468,280.31
44476,339.88
44481,382.73
44485,356.95
44491,320.77
44503,268.37
44504,273.71
44523,267.21
44526,283.62
44533,24.16
44535,7.36
44537,8.89
44542,7.1
44544,4.89
44547,3.0
44549,10.55
44550,3.0
44556,4.03
44560,4.42
44562,6.155
44565,6.34
44569,8.9
44580,9.97
44583,22.278000000000002
44591,21.785999999999998
44598,56.53
44601,59.87
44603,49.33
44605,47.62
44606,68.91
44618,63.73
44622,46.03
44627,11.37
44628,16.22
44631,8.71
44635,9.49
44637,30.43
44638,9.14
44642,21.12
44644,79.11
44645,70.86
44651,47.01
44652,50.35
44658,44.85
44659,41.98
44661,52.74
44662,42.29
44667,182.94
44669,86.74
44673,136.54
44675,178.23
44676,168.69
44677,114.91
44682,88.6
44688,87.33
44689,141.53
44694,78.66
44696,80.63
44700,202.39
44707,215.2
44714,274.48
44734,271.88
44736,276.9
44737,35.52
44740,43.22
44741,41.99
44742,37.37
44743,39.92
44745,38.74
44747,45.29
44758,100.97
44763,141.98
44764,154.63
44770,128.3
44778,169.71
44780,128.67700000000002
44783,149.48
44784,160.27
44789,143.37
44791,131.64
44792,132.8
44815,212.63
44816,229.43
44820,228.87
44821,227.66
44822,210.64
44828,326.21
44841,225.75
44843,70.6
44847,8.98
44851,5.16
44853,13.4
44860,26.4
44876,62.86
44887,78.26
44888,79.23
44891,76.49
44894,65.99
44897,89.39
44899,61.54
44908,108.92
44912,79.23
44913,73.29
44936,164.55
44941,118.39
44946,157.18
44950,154.48
44956,126.42
44963,99.85
44966,124.18
44968,133.95
44969,147.66
44975,154.3
44978,155.07
44982,20.11
44987,14.98
45002,10.41
45005,9.3
45013,19.66
45027,38.02
45032,17.23
45039,31.91
45044,24.02
45048,63.92
45057,69.68
45059,69.87
45062,106.23
45069,130.76
45070,148.27
45071,137.85
45076,89.39
45077,88.2
45090,11.47
45095,7.37
45101,7.27
45111,7.57
45117,14.0
45120,20.955
45128,39.65
45129,57.09
45136,54.81
45144,61.37
45145,52.01
45153,105.22
45154,65.76
45158,59.51
45163,67.38
45164,61.364
45166,55.06
45170,61.29
45171,54.48
45181,30.01
45183,63.35
45184,70.03
45185,95.02
45192,91.65
45194,72.37
45199,109.01
45204,62.25
45215,94.46
45231,10.43
45232,17.09
45233,20.4
45236,18.29
45244,7.62
45253,10.44
45254,5.965
45255,6.75
45257,11.34
45263,19.737000000000002
45278,11.85
45280,32.17
45282,93.09
45288,31.87
45292,30.56
45297,20.73
45298,17.23
45304,60.17
45313,51.58
45317,80.78
45318,67.88
45319,100.85
45322,89.13
45327,145.13
45330,168.6
45332,122.15
45336,102.904
45339,94.42
45342,30.28
45343,26.68
45348,28.37
45360,16.204
45362,14.82
45365,19.331666666666663
45369,11.76
45375,26.42
45377,113.39
45378,99.95
45384,37.47
45388,82.82
45389,118.32
45395,160.43
45396,154.31
45399,100.31
45406,103.71
45412,96.23
45414,146.79
45415,163.7
45419,228.47
45430,245.15
45431,256.6
45444,305.52
45445,390.81
45454,182.43
45462,312.86
45464,255.76
45469,29.75
45475,12.63
45478,12.3
45493,49.65
45495,79.13
45510,95.12
45529,6.1175
45530,10.58
45532,18.44
45537,47.7
45542,65.86
45546,85.37
45548,79.45
45562,108.96
45571,238.857
45572,226.02
45574,290.42
45575,197.61
45577,171.4
45583,244.89800000000002
45595,238.669
45612,57.45
45613,78.29
45630,175.58
45634,112.71
45651,124.46
45661,272.09
45662,281.84
45667,196.08
45669,245.89
45670,218.08
45673,179.18
45675,44.9
45689,32.26
45702,22.67
45705,14.44
45713,10.24
45717,6.17
45719,5.33
45720,8.25
45721,6.64
45726,71.29
45747,8.52
45750,8.52
45760,10.09
45769,9.59
45771,8.75
45775,15.58
45776,12.21
45781,9.91
45784,9.9
45786,7.13
45787,4.28
45790,9.34
45800,13.09
45808,77.04
45817,121.4
45818,128.11
45820,94.56
45821,79.34
45831,138.88
45832,183.42
45848,16.32
45867,33.39
45873,96.29
45875,143.06
45882,147.62
45896,208.29
45900,244.75
45901,202.48
45907,244.93
45914,249.95
45918,40.61
45948,89.38
45956,6.05
45962,18.17
45968,18.89
45969,14.86
45970,31.31
45973,24.78
45977,71.67
45983,15.35
45986,30.21
45990,14.54
45991,16.97
45993,22.14
45997,122.51
46000,96.92
46004,72.9
46007,67.13
46011,37.55
46023,129.3
46024,136.29
46030,141.88
46041,6.99
46044,10.12
46053,9.24
46055,13.39
46058,15.18
46070,13.53
46074,14.2
46079,21.11
46080,33.48
46083,78.7
46085,83.72
46094,201.91
46095,137.2
46096,112.32
46123,17.55
46133,5.83
46134,9.08
46144,13.64
46149,18.15
46150,15.63
46156,15.05
46159,9.6
46160,13.92
46161,9.75
46166,7.43
46170,11.07
46172,14.9
46174,13.75
46179,35.49
46183,109.08
46193,14.4
46194,24.3
46196,15.14
46197,16.24
46198,14.28
46207,33.54
46230,21.21
46233,12.2
46248,25.04
46253,15.86
46256,10.46
46257,11.45
46272,36.62
46273,35.6
46275,64.4
46281,59.33
46289,97.29
46292,129.29
46294,143.34
46301,111.57
46302,106.78
46317,243.2
46321,221.35
46327,177.89
46329,47.3
46340,80.73
46342,81.52
46345,134.71
46349,154.2
46354,127.59
46355,167.77
46364,49.13
46369,85.13
46375,38.24
46376,21.19
46388,40.35
46391,11.38
46393,14.88
46394,8.89
46396,6.73
46399,8.02
46403,23.99
46416,21.374000000000002
46420,17.49
46426,9.15
46429,27.54
46431,36.8
46435,69.71
46438,73.97
46444,15.94
46447,19.59
46450,22.16
46454,20.95
46460,150.88
46466,110.06200000000001
46468,129.39
46470,108.16
46471,107.62
46476,153.28
46481,143.13
46486,199.78
46499,180.72
46500,136.1
46506,267.62
46510,194.66
46512,278.56
46518,271.9
46522,43.05
46524,20.58
46528,9.8
46529,7.78
46530,5.79
46540,18.22
46544,10.15
46548,12.18
46552,97.49
46555,101.79
46561,134.84
46566,85.83
46569,29.96
46572,26.88
46577,61.22
46582,70.92
46585,86.3
46588,127.64
46597,159.72
46606,66.62
46622,35.7
46624,84.34
46626,86.07
46630,80.07
46631,171.28
46643,49.8
46646,67.76
46649,62.13
46650,30.0
46656,34.77
46657,33.913
46661,64.73
46662,69.12
46664,24.52
46667,28.55
46670,46.95
46672,79.9
46675,90.93
46677,114.8
46684,108.3
46688,160.85
46697,200.93
46699,155.16
46709,188.25
46712,139.32
46714,121.47
46724,123.78
46730,169.94
46738,315.85
46740,365.82
46742,296.49
46744,305.23
46747,308.28
46751,282.59
46760,245.56
46769,303.18
46770,310.3
46773,13.29
46789,16.28
46796,14.71
46798,11.22
46801,64.47
46802,69.53
46807,45.42
46808,39.9
46811,84.63
46818,120.446
46823,109.84200000000001
46829,54.12
46837,15.82
46838,15.98
46846,31.77
46847,13.0475
46849,43.68
46856,63.77
46858,73.21
46862,105.97
46868,79.85
46885,115.71
46890,16.4
46896,15.74
46898,15.77
46903,10.73
46907,55.4
46911,25.92
46916,40.35
46921,126.41
46937,169.48
46943,130.98
46944,162.39
46946,301.0
46951,213.91
46952,217.73
46957,298.09
46960,296.18
46963,364.16
46964,348.05
46970,112.78
46974,120.91
46976,87.27
46986,99.68
46987,92.32
46993,103.42
46997,111.26
47002,129.61
47003,177.19
47010,173.99
47011,155.28
47021,9.88
47026,8.85
47029,10.9
47030,6.88
47046,13.42
47047,12.07
47051,29.43
47054,35.48
47057,29.46
47062,34.93
47067,12.94
47069,17.49
47072,68.66
47073,90.46
47075,101.57
47097,14.59
47102,14.81
47117,11.63
47119,15.79
47122,14.52
47129,13.34
47133,12.92
47139,35.37
47140,41.62
47146,132.1
47147,90.05
47162,60.17
47173,146.22799999999998
47181,142.95
47183,195.32
47191,231.15
47200,67.08
47202,55.79
47203,32.58
47208,12.42
47219,15.52
47222,13.71
47226,18.9
47234,8.37
47237,10.68
47242,14.17
47244,12.0
47250,30.23
47255,51.73
47262,38.65
47268,24.33
47272,14.85
47273,26.34
47279,23.94
47284,9.3
47290,17.39
47292,21.43
47294,10.42
47295,11.56
47296,8.01
47298,8.72
47303,10.06
47308,6.56
47309,11.04
47315,6.27
47334,98.59
47338,106.74
47341,73.05
47344,134.34
47352,123.98
47354,126.51
47362,92.05
47370,24.958000000000002
47377,34.62
47378,27.38
47387,14.27
47390,12.08
47391,11.32
47396,15.7
47400,73.28
47402,18.43
47410,58.31
47414,79.75
47417,80.78
47422,85.47
47423,114.07
47432,113.86
47437,136.86
47439,138.54
47440,154.38
47447,223.74
47451,207.9
47454,222.87
47455,265.07
47458,253.41
47463,224.58
47465,260.09
47476,220.94
47479,250.73
47482,174.28
47492,186.14
47493,154.07
47505,15.96
47516,22.42
47521,21.02
47529,15.23
47533,7.7
47538,20.91
47543,14.21
47552,265.49
47553,260.88
47554,278.93
47563,277.55
47570,136.47
47582,101.25
47595,119.88
47599,135.65
47601,124.51
47605,121.7
47615,71.04
47617,97.03
47623,41.76
47624,37.67
47625,31.65
47632,17.71
47633,34.75
47643,38.14
47653,40.33
47656,113.23
47663,120.07
47669,139.65
47671,145.2
