Id,PM2.5
90995,60.13
90996,79.93
91002,51.06666666666666
91021,11.98
91023,7.88
91035,21.5
91039,36.2
91042,23.68
91060,41.13
91064,36.47
91065,64.01
91078,17.09
91086,55.49166666666667
91090,40.2
91105,20.4
91106,14.23
91116,15.14
91122,25.57
91123,23.22666666666667
91125,27.67
91127,17.91
91128,28.91
91133,20.02
91135,19.59
91144,41.08
91151,78.56
91152,78.96
91153,89.04
91155,111.89
91160,105.15
91161,113.5
91178,38.62
91186,48.65
91187,65.59
91194,104.64
91212,10.01
91220,16.215
91223,17.99
91224,11.85
91230,16.09
91244,18.81
91245,19.47
91249,18.24
91255,21.8
91259,32.7
91261,34.23
91263,40.27
91264,40.39
91274,60.62
91276,83.6
91277,75.51
91286,50.98
91298,97.8275
91305,65.64
91307,68.32
91330,89.87
91333,92.42
91336,99.05
91344,15.47
91347,15.72
91348,12.18
91359,13.47
91365,15.28
91369,25.83
91371,9.44
91385,16.07
91392,20.62
91399,24.0
91404,9.55
91414,21.068
91417,12.34
91419,14.405
91422,11.355
91423,13.82
91428,11.263333333333335
91429,11.61
91441,31.2
91449,35.82
91455,44.68
91462,42.39
91463,33.34
91466,48.68
91467,49.57
91468,58.26
91472,68.01
91476,56.55
91480,29.2
91482,41.96
91483,46.13
91499,7.0
91515,12.24
91517,15.2
91520,24.04
91521,32.08
91527,72.57
91533,25.35
91542,33.73
91549,59.52
91552,53.06
91554,41.25
91557,68.17
91560,39.95
91562,37.95
91563,37.75
91571,67.694
91573,81.36
91586,22.52
91592,31.06
91598,77.61
91600,84.06
91602,74.24
91604,73.46
91613,53.89
91618,39.94
91621,79.26
91628,45.77
91634,58.66
91637,3.65
91642,8.26
91647,7.97
91649,4.22
91652,7.77
91654,10.2
91656,6.98
91662,8.97
91679,14.7
91681,12.54
91682,12.54
91690,25.72
91700,14.43
91709,9.43
91710,9.6
91722,5.86
91735,13.563333333333333
91739,7.17
91750,14.24
91751,13.66
91762,17.79
91769,22.02
91777,17.29
91778,10.21
91784,21.79
91793,5.42
91797,8.566666666666666
91803,9.35
91819,14.8
91821,7.993333333333334
91828,20.6
91835,6.75
91841,6.023333333333333
91846,9.7
91847,7.3
91851,4.1
91852,7.36
91853,6.7
91857,11.05
91862,11.38
91863,12.6
91864,20.56
91866,18.386
91868,23.75
91870,26.22
91872,25.75
91876,79.12
91890,112.28
91891,84.23
91893,42.23
91894,30.59
91898,27.97
91899,19.71
91902,19.44
91903,20.84
91910,9.4
91911,10.87
91914,10.54
91922,9.15
91923,10.45
91928,17.26
91940,44.15
91947,13.37
91953,12.03
91956,63.99
91962,11.7
91963,9.62
91972,6.616999999999999
91974,16.01
91984,12.466666666666665
91990,3.74
91994,18.84
91997,18.76
92005,23.42
92009,16.45
92013,27.6
92014,29.23
92016,27.6
92018,20.296666666666667
92028,16.374166666666664
92029,18.73
92030,16.12
92032,16.46
92039,24.18
92040,26.51
92046,18.0
92048,31.43
92050,33.79
92061,64.72
92062,96.92
92070,91.77
92074,95.45
92077,97.98
92091,32.7
92093,30.34
92097,19.08
92098,19.03
92099,36.05
92103,24.82
92108,26.03
92114,53.89
92118,87.67
92119,94.2
92122,122.0
92124,127.22
92125,122.71
92126,116.67
92129,130.42
92133,27.18
92140,26.1
92146,48.61
92149,53.14
92151,47.39
92152,51.5
92160,20.13
92161,20.69
92166,13.35
92170,13.14
92171,9.11
92179,12.57
92180,11.573333333333334
92184,9.0725
92188,3.83
92194,3.86
92195,3.68
92196,4.44
92200,3.19
92202,11.47
92208,11.68
92210,9.27
92211,9.91
92213,10.42
92223,62.52
92231,57.62
92232,59.68
92240,41.08
92241,37.18
92242,53.15
92252,79.27
92269,58.544
92273,9.15
92275,9.69
92278,26.08
92287,117.84
92289,122.09
92291,123.34
92292,118.5
92294,140.72
92295,102.07
92297,122.22
92298,115.51
92303,80.3
92307,62.32
92310,136.53
92317,7.52
92322,26.57
92335,18.14
92347,8.096666666666666
92355,3.6326666666666667
92356,4.59
92370,3.92
92373,11.27
92374,12.26
92381,11.69
92405,59.04
92406,78.61
92407,77.07
92417,68.28
92423,113.19
92427,105.51
92429,111.52
92433,163.53
92437,190.43
92438,193.86
92451,156.76
92455,161.88
92461,141.56
92468,133.28
92469,148.51
92472,167.07
92477,145.44
92482,70.28
92486,48.31
92497,38.8
92505,41.04
92519,12.95
92521,16.69
92525,28.08
92530,66.84
92537,57.88
92540,50.25
92543,48.17
92547,86.07
92552,79.58
92556,62.9
92559,84.78
92569,20.61333333333333
92572,34.26
92582,20.44
92595,9.26
92596,8.92
92597,5.81
92600,86.46
92602,83.77
92607,106.96
92618,121.5
92621,241.59
92624,254.66
92634,216.61
92641,111.18
92645,190.79
92650,220.37
92652,209.2
92653,199.64
92661,132.21
92664,137.0
92672,112.0
92675,55.03
92676,62.91
92680,20.5
92694,19.52
92697,18.005
92698,17.84
92706,75.16
92710,89.56
92713,101.56
92716,132.7
92720,136.32
92728,169.72
92736,171.55
92742,204.54
92743,211.54
92750,219.35
92751,153.55
92755,77.92
92760,61.21
92768,21.59666666666667
92781,27.59
92782,29.29
92789,39.8
92792,32.85
92806,3.455
92810,16.44
92824,9.87
92828,19.89
92835,14.88
92842,16.68
92843,14.9
92850,38.82
92858,65.59
92860,66.94
92863,43.05
92885,64.24
92888,32.22
92897,24.71
92902,31.94
92905,32.04
92907,33.94
92918,31.66
92923,42.98
92927,8.4
92937,6.07
92943,3.58
92944,3.885
92948,12.59
92956,11.77
92959,8.83
92968,37.05
92972,30.17
92976,26.8
92978,20.62
92981,31.45
92986,42.15
92987,52.34
92996,4.6425
93001,4.1770000000000005
93002,3.01
93011,5.91
93013,7.99
93035,23.56
93046,36.76
93056,46.6
93058,64.49
93064,20.69
93073,45.8
93089,174.35
93107,182.5
93112,301.02
93122,143.49
93124,111.2
93126,91.67
93136,170.39
93138,167.58
93142,152.35
93146,113.17
93154,50.0
93160,50.55
93168,44.58
93184,8.54
93186,4.6725
93187,4.8125
93188,7.8
93193,20.55
93198,12.16
93202,60.5
93205,29.82
93215,38.95
93217,42.81
93220,33.55
93224,69.58
93228,163.41
93240,192.78
93250,10.72
93251,8.85
93261,33.43
93262,20.01
93268,61.44
93274,55.36
93276,36.68
93278,41.75
93279,40.62
93280,44.05
93281,53.93
93283,23.11
93284,21.44
93291,60.77
93298,81.78
93299,92.53
93303,65.79
93307,59.15
93311,42.8
93319,116.78
93320,108.99
93321,106.15
93324,108.42
93325,94.03
93335,11.57
93339,15.523333333333333
93340,8.04
93344,3.0
93361,43.85
93362,48.09
93364,62.31
93366,63.97
93367,59.81
93376,56.9
93380,68.08
93391,123.44
93392,107.82
93394,121.14
93398,91.81
93399,92.45
93403,99.9
93407,111.7
93411,142.91
93415,180.17
93417,168.73
93432,209.87
93441,153.93
93448,27.41
93460,42.69
93461,92.46
93462,114.77
93467,65.79
93471,54.99
93473,53.71
93475,45.77
93480,42.36
93486,4.465
93487,4.245
93497,11.63
93499,12.18
93500,7.24
93507,5.33
93508,5.53
93511,4.86
93512,5.26
93514,6.68
93515,4.83
93526,7.76
93528,8.11
93532,9.82
93538,9.31
93543,14.7
93546,9.38
93557,7.8
93563,13.67
93567,30.93
93575,56.31
93581,74.78
93585,68.85
93586,66.92
93596,164.13
93597,127.81
93600,113.66
93601,135.25
93602,131.62
93606,125.36
93613,130.27
93615,204.74
93616,233.01
93621,72.57
93627,195.14
93628,180.93
93633,104.81
93642,7.43
93644,10.04
93654,16.8
93664,57.98
93665,61.78
93687,114.69
93689,83.35
93697,108.51
93702,103.69
93703,100.64
93710,86.95
93718,19.49
93722,14.776
93724,9.16
93729,15.76
93730,14.26
93735,9.85
93736,13.91
93740,6.14
93743,10.19
93746,54.53
93750,11.48
93753,19.35
93757,28.14
93769,80.4
93771,81.56
93773,67.86
93776,57.05
93789,133.68
93790,124.55
93796,152.65
93797,151.67
93799,149.82
93804,119.11
93811,53.42
93813,58.79
93818,80.53
93821,89.89
93830,7.75
93832,7.36
93834,7.94
93837,11.6
93838,11.41
93844,8.61
93846,20.6
93852,21.26
93862,54.98
93867,56.1
93870,59.91
93873,56.52
93878,41.53
93880,14.67
93885,8.81
93899,138.51
93909,6.01
93911,9.59
93913,9.44
93915,8.332
93925,14.35
93926,13.78
93933,14.36
93934,15.71
93950,65.96
93955,60.5
93956,48.97
93964,100.92
93969,55.21
93974,118.69
93975,102.32
93978,115.29
93987,162.23
94000,184.86
94008,201.77
94024,28.0
94031,4.566
94045,11.81
94047,6.71
94050,9.48
94051,17.58
94058,31.15
94063,9.03
94085,26.34
94099,59.26
94106,52.32
94112,72.58
94113,112.45
94115,133.26
94126,144.85
94141,155.86
94144,217.39
94147,207.44
94149,166.78
94150,177.58
94153,102.41
94154,108.11
94163,157.16
94168,193.36
94169,175.31
94189,274.97
94192,378.85
94193,371.93
94197,434.6
94202,365.51
94204,349.81
94207,355.51
94208,374.54
94210,441.97
94214,381.26
94217,402.74
94223,10.53
94231,7.27
94239,6.025
94241,7.97
94248,11.19
94252,9.01
94260,20.4
94263,22.69
94276,49.87
94298,99.45
94299,88.52
94306,105.24
94315,182.96
94318,145.15
94319,68.43
94321,19.14
94323,19.03
94331,8.72
94335,16.01
94336,19.54
94340,11.33
94352,32.43
94362,74.0
94380,9.55
94394,52.29
94396,46.67
94398,53.61
94407,36.54
94414,123.39
94415,150.06
94422,139.81
94425,118.37
94428,127.68
94432,143.47
94447,210.76
94449,189.68
94451,202.08
94455,187.29
94458,187.4
94465,253.7
94467,315.7
94472,343.99
94475,238.42
94482,7.98
94483,9.49
94485,12.62
94486,14.69
94487,13.19
94489,57.97
94495,189.81
94507,159.38
94509,156.95
94521,118.43
94524,71.24
94527,46.89
94530,43.65
94532,32.9
94534,99.83
94535,92.33
94550,354.07
94560,116.79
94572,136.77
94576,180.09
94579,159.76
94581,189.8
94583,188.67
94584,208.97
94586,209.19
94587,203.44
94588,189.4
94590,172.2
94596,252.83
94601,32.04
94605,35.03
94609,21.48
94610,14.41
94613,22.41
94614,19.06
94625,20.94
94628,14.93
94630,8.21
94631,8.56
94635,9.525
94636,11.205
94645,9.16
94657,23.19
94663,16.3
94677,13.17
94679,13.01
94680,13.99
94688,22.55
94694,14.21
94698,24.04
94701,16.88
94703,14.16
94705,29.592
94707,22.82
94715,26.27
94720,12.95
94722,16.77
94724,9.81
94731,9.08
94732,20.26
94737,27.45
94747,19.57
94761,46.66
94767,41.0
94769,29.77
94771,49.81
94776,55.88
94777,85.39
94784,93.55
94788,111.17
94790,115.61
94806,125.66
94817,140.94
94821,95.8
94834,21.19
94836,20.82
94838,21.77
94841,28.84
94851,56.94
94853,97.43
94856,55.67
94866,7.03
94867,8.67
94875,5.3
94876,5.98
94885,8.84
94888,16.25
94896,69.9
94902,8.68
94908,17.25
94913,10.99
94917,6.01
94921,6.49
94935,24.315
94937,23.51
94942,26.45
94943,36.43
94955,4.96
94957,14.99
94968,44.7
94969,40.41
94979,59.9
94980,63.32
94981,73.1
94985,89.72
94987,136.44
94991,137.02
94994,98.06
94996,124.18
95000,150.23
95002,151.14
95005,155.22
95008,195.53
95012,209.28
95013,204.98
95014,213.22
95015,212.44
95016,218.28
95017,190.79
95019,258.9
95030,8.75
95033,4.52
95037,10.35
95049,69.19
95053,188.69
95056,239.25
95059,240.51
95061,266.12
95067,177.97
95068,198.6
95076,59.7
95080,16.56
95082,8.31
95084,7.87
95088,9.73
95089,9.67
95090,9.55
95091,9.11
95093,7.9
95099,10.62
95119,28.48
95135,41.15
95139,18.15
95142,5.22
95146,6.11
95155,6.573333333333334
95167,39.32
95168,31.37
95172,34.95
95179,52.321000000000005
95180,41.69
95182,72.73
95192,69.58
95195,81.48
95196,75.29
95197,76.96
95201,81.43
95209,102.12
95215,135.57
95217,192.6
95235,14.81
95236,10.09
95239,5.67
95244,22.55
95246,17.68
95247,13.96
95248,11.95
95251,14.45
95252,12.54
95261,7.96
95264,6.71
95267,5.71
95273,18.84
95277,8.52
95282,16.38
95292,22.83
95294,27.13
95299,78.06
95303,76.79
95309,85.59
95310,81.62
95311,94.22
95313,47.13
95324,9.49
95327,7.17
95331,8.43
95332,5.88
95338,6.88
95340,6.69
95343,7.01
95348,6.57
95349,5.21
95359,15.44
95365,11.34
95368,7.09
95380,13.35
95388,9.43
95389,15.5
95390,10.44
95399,18.91
95401,54.53
95405,64.42
95412,34.532
95416,86.69
95419,75.95
95435,28.93
95436,11.76
95441,23.79
95447,27.75
95458,99.39
95459,100.55
95460,97.86
95466,159.62
95467,180.49
95477,216.32
95485,220.36
95486,224.5
95489,201.43
95492,205.51
95494,237.67
95495,238.88
95499,265.06
95500,244.88
95518,6.74
95519,6.83
95522,5.31
95526,6.963333333333333
95532,9.14
95546,41.22
95551,52.56
95555,48.44
95556,73.93
95557,38.78
95559,74.58
95561,33.76
95564,95.59
95574,117.92
95576,115.49
95582,127.69
95584,191.84
95585,177.25
95587,8.74
95589,8.36
95590,7.59
95593,8.7
95596,6.02
95599,6.3
95600,5.55
95607,10.02
95614,13.15
95620,32.81933333333333
95622,30.13
95630,105.65
95634,83.5
95635,76.29
95651,94.58
95653,7.0
95663,8.61
95665,9.48
95675,6.71
95684,16.13
95686,14.6
95692,18.9425
95701,10.43
95703,6.83
95705,8.11
95713,9.29
95715,15.38
95717,15.43
95718,13.94
95720,11.95
95724,8.91
95762,18.11
95771,61.08
95775,78.56
95788,33.17
95793,8.2
95794,9.45
95798,9.79
95803,4.9
95808,4.45
95817,11.13
95820,12.2
95823,6.61
95824,3.47
95829,5.41
95833,7.81
95835,18.13
95836,26.19
95844,91.92
95848,128.23
95850,114.26
95853,87.1
95854,92.69
95860,117.23
95871,98.16
95875,13.4
95876,14.95
95879,14.45
95881,12.26
95887,20.03
95890,62.19
95905,144.35
95909,211.01
95916,224.38
95924,179.24
95926,158.89
95931,230.69
95934,241.4
95937,253.71
95953,255.88
95960,296.92
95974,99.91
95982,61.4
95983,64.26
95989,84.81
95990,100.51
96000,12.89
96008,8.265
96009,10.96
96016,56.43
96028,101.7
96029,101.24
96044,126.59
96049,160.26
96052,97.26
96056,105.07
96057,132.64
96058,120.18
96061,93.09
96062,111.57
96066,83.26
96067,85.71
96070,102.3
96072,116.86
96079,7.53
96093,35.6
96095,36.24
96099,58.76
96101,57.34
96103,66.17
96104,70.62
96109,111.54
96122,130.96
96124,195.52
96125,182.0
96127,159.25
96130,154.54
96142,279.23
96143,244.07
96146,326.46
96147,287.61
96149,262.81
96155,220.17
96159,167.91
96160,183.45
96164,170.91
96171,150.59
96184,77.36
96188,70.99
96190,81.39
96192,106.68
96200,189.38
96207,126.53
96215,105.41
96216,111.31
96223,70.46
96225,71.34
96235,51.46
96236,50.57
96240,78.59
96243,89.3
96246,110.28
96250,11.67
96255,8.76
96257,7.87
96271,13.39
96288,137.02
96294,213.41
96296,171.5
96299,191.27
96311,102.44
96328,13.11
96339,15.19
96341,55.86
96347,114.53
96349,98.27
96354,111.56
96355,75.71
96356,94.56
96359,99.51
96360,85.8
96364,133.0
96369,56.75
96373,68.24
96377,95.89
96379,93.07
96381,104.19
96385,64.37
96386,67.55
96387,58.52
96388,67.86
96394,77.73
96396,97.23
96398,106.67
96403,162.07
96405,205.03
96410,225.35
96411,240.03
96427,29.57
96430,51.34
96439,6.84
96443,66.9
96450,128.76
96459,108.62
96468,185.33
96482,45.88
96483,43.31
96493,101.74
96494,87.62
96495,122.43
96505,83.65
96508,89.2
96514,108.83
96521,12.35
96523,15.125
96529,7.38
96535,3.53
96538,12.14
96540,12.62
96549,16.62
96580,23.49
96583,39.85
96587,21.49
96600,33.17
96607,11.495
96615,11.42
96623,8.49
96628,11.83
96629,10.82
96636,10.85
96637,11.653333333333334
96642,10.25
96644,11.806
96646,32.74
96647,27.33
96649,45.52
96650,29.33
96653,32.56
96661,14.18
96664,8.88
96673,46.31
96674,51.82
96679,62.62
96686,83.44
96687,63.33
96688,70.65
96694,78.85
96697,117.63
96698,87.65
96699,138.46
96702,167.31
96706,29.41
96709,15.36
96710,10.64
96715,21.1
96729,54.25
96734,66.9
96737,108.45
96743,62.11
96748,73.79
96750,88.65
96751,95.12
96752,101.83
96756,101.91
96757,100.07
96762,66.70100000000001
96763,84.94
96770,134.19
96771,121.67
96775,82.34
96779,128.37
96782,93.63
96784,72.54
96796,50.82
96803,71.63
96810,4.3
96816,11.61
96824,15.27
96827,26.92
96828,38.83
96833,66.86
96834,52.93
96847,52.5
96849,45.18
96854,64.28
96855,66.1
96860,60.49
96862,67.72800000000001
96869,67.26
96875,98.74
96882,108.27
96884,148.66
96885,161.31
96886,155.13
96898,139.03
96899,154.76
96901,181.12
96902,166.6
96904,203.82
96909,159.6
96910,159.21
96911,152.93
96916,82.8
96917,79.28666666666666
96918,112.4
96922,149.09
96928,205.79
96929,220.51
96931,221.97
96934,152.88
96935,176.04
96940,148.547
96944,140.82
96951,24.04
96959,10.0
96960,10.41
96961,9.52
96965,7.46
96971,14.39
96974,16.19
96982,25.29
96983,55.78
96987,122.06
96996,89.71
96998,75.04
97003,60.45
97004,29.89
97006,38.69
97007,55.0
97008,64.55
97014,64.65
97017,87.45
97024,88.06
97026,88.58
97030,108.61
97033,79.43
97036,82.55
97040,97.32
97042,88.83
97044,93.96
97051,57.22
97058,7.99
97063,15.37
97066,15.31
97072,14.11
97083,21.7
97093,58.72
97098,39.1
97105,30.05
97106,43.63
97113,58.57
97116,92.94
97123,91.74
97125,105.21
97136,107.41
97140,95.48
97141,79.05
97142,53.01
97161,67.55
97164,86.18
97176,92.15
97188,107.97
97191,131.82
97196,162.06
97197,172.72
97200,177.7
97205,211.25
97209,257.37
97215,263.61
97224,295.45
97234,168.0
97235,164.35
97243,192.16
97247,200.43
97250,121.31
97252,107.27
97256,197.52
97257,123.49
97258,126.78
97271,189.85
97278,86.74
97282,44.21
97286,43.13
97295,42.16
97304,83.09
97313,29.46
97326,49.79
97327,72.61
97328,71.56
97334,98.94
97339,29.11
97340,39.76
97342,22.52
97357,32.73
97367,102.98
97369,101.83
97370,88.34
97374,91.59
97375,57.51
97381,147.94
97384,130.04
97386,100.42
97389,133.13
97391,134.98
97397,212.24
97400,189.12
97402,42.47
97405,32.81
97406,31.65
97409,57.69
97410,24.76
97411,23.63
97419,53.55
97422,122.0
97436,109.7
97437,91.57
97439,62.66
97453,97.48
97460,82.65
97467,101.37
97468,76.54
97482,118.61
97483,109.35
97492,156.18
97496,165.75
97497,171.19
97509,71.44
97510,71.95
97512,56.29
97516,47.1
97525,65.33
97526,99.537
97530,101.02
97540,31.99
97549,45.861999999999995
97553,52.7
97563,138.52
97567,135.61
97569,156.29
97575,86.72
97580,112.75
97581,114.63
97585,73.25
97602,157.81
97606,231.89
97609,167.61
97614,52.15
97616,181.03
97629,66.7
97630,68.51
97632,49.64
97636,55.89
97637,184.36
97646,110.28
97651,86.63
97657,100.62
97674,16.98
97683,58.09
97684,72.89
97689,84.84
97697,85.64
97700,82.68
97701,91.08
97706,43.72
97708,93.12
97720,18.75
97723,8.315
97738,42.29
97739,63.29
97743,62.92
97754,96.55
97755,72.09
97770,99.54
97776,103.66
97779,102.94
97780,118.42
97785,100.92
97788,104.94
97792,148.87
97793,152.96
97796,96.53
97810,84.11
97812,82.2
97819,175.32
97823,189.96
97828,87.35
97836,125.88
97847,103.62
97851,47.88
97853,102.69
97854,90.32
97855,89.7
97857,130.2
97861,148.58
97869,103.64
97876,86.55
97881,82.86
97885,176.15
97888,147.2
97895,120.02
97899,112.06
97901,117.66
97904,150.33
97908,138.43
97923,207.49
97935,189.94
97937,227.36
97947,3.64
97949,16.11
97950,23.73
97952,21.7
97953,39.32
97955,36.64
97959,40.59
97963,20.96
97966,32.83
97973,12.3
97975,31.47
97976,25.825
97983,53.65
97993,92.57
97999,69.78
98004,63.37
98005,89.2
98008,31.1
98010,89.35
98012,51.79
98016,70.35
98019,85.72
98021,85.9
98022,73.58
98028,80.58
98031,63.05
98047,205.19
98049,69.38
98053,83.63
98062,181.02
98066,186.77
98068,193.64
98069,196.68
98075,92.63
98079,19.64
98081,36.189
98083,38.63
98084,31.0
98088,19.99
98091,23.37
98093,22.97
98113,44.33
98120,36.54
98123,20.88
98126,18.32
98128,34.74
98131,35.02
98136,45.25
98137,47.31333333333334
98139,41.54
98141,65.5
98143,86.1
98146,105.71
98151,132.05
98152,126.08
98156,45.19
98157,55.43
98161,115.0
98169,96.1
98171,65.69
98174,103.12
98185,105.63
98190,88.07
98194,161.06
98199,103.22
98202,96.9
98204,108.04
98214,109.04
98224,17.29
98225,10.13
98227,7.77
98229,23.14
98232,61.07
98243,34.96
98248,11.977
98250,15.735
98253,78.84
98257,81.63
98260,62.88
98262,114.25
98278,51.45
98283,94.537
98302,104.13
98304,55.14
98305,67.42
98306,57.32
98316,76.11
98319,96.72
98328,42.42
98349,111.31
98353,102.85
98361,10.72
98369,13.9
98370,11.77
98371,12.94
98378,13.59
98381,10.74
98382,14.3
98396,30.93
98424,90.27
98426,79.3
98434,45.98
98436,57.16
98438,53.44
98444,98.43
98445,89.28
98447,62.74
98450,33.24
98455,52.04
98461,50.97
98463,79.27
98465,78.95
98469,97.75
98475,126.86
98478,79.51
98480,59.2
98485,102.01
98496,126.74
98500,43.89
98501,40.31
98509,54.94
98511,48.24
98516,89.19
98520,30.02
98523,6.14
98529,5.79
98553,55.61
98555,74.39
98567,106.95
98571,92.44
98573,90.07
98580,19.21
98581,19.19
98588,113.02
98589,122.28
98591,169.58
98598,84.68
98609,205.98
98619,69.87
98622,92.5
98626,51.84
98630,48.3
98631,68.75
98637,76.32
98640,72.48
98651,7.55
98652,5.07
98653,100.45
98654,101.02
98656,70.87
98659,89.5
98673,130.97
98675,164.81
98677,131.98
98683,182.27
98690,35.43
98718,111.24
98723,6.73
98726,43.34
98729,62.4
98730,119.55
98736,12.07
98743,54.82
98747,50.15
98754,52.746
98755,31.81
98762,108.77
98777,83.18
98801,102.31
98806,114.54
98811,56.73
98813,136.76
98814,140.36
98816,111.34
98830,110.85
98832,101.68
98837,96.7
98843,102.78
98849,114.26
98858,8.496
98871,131.08
98875,71.77
98878,54.6
98880,47.25
98887,40.49
98894,28.85
98902,116.45
98903,76.82
98911,113.09
98913,77.63
98924,76.01
98927,3.61
98933,11.01
98937,17.03
98945,6.25
98949,11.28
98950,13.12
98956,3.54
98961,43.37
98963,45.87
98969,16.55
98978,14.5
98991,58.72
98997,28.84
98999,58.25
99000,97.23
99010,94.41
99022,111.44
99038,179.01
99044,213.38
99046,228.33
99058,250.12
99063,199.8
99065,172.86
99069,192.06
99075,193.72
99076,196.02
99077,186.63
99080,171.48
99097,54.99
99102,200.09
99106,168.45
99107,174.05
99125,5.04
99129,3.15
99140,38.07
99148,18.65
99156,113.15
99157,105.34
99161,60.93
99169,53.31
99171,56.85
99179,132.82
99182,152.97
99201,281.48
99202,303.0
99210,283.51
99222,157.9
99224,200.62
99232,147.51
99235,218.55
99249,16.6
99251,24.99
99258,117.54
99262,76.18
99265,12.82
99267,22.67
99273,120.61
99275,50.14
99284,61.12
99290,101.83
99292,108.56
99293,96.23
99298,106.57
99303,191.62
99324,3.84
99327,6.7
99339,42.5
99344,41.87
99350,194.84
99352,149.37
99353,75.31
99354,58.87
99355,49.32
99358,45.35
99360,47.45
99364,38.65
99368,59.29
99371,91.18
99375,120.62
99381,38.47
99382,31.39
99383,24.08
99386,25.19
99389,31.19
99390,44.06
99400,92.36
99401,100.36
99409,27.1
99435,13.5
99436,8.63
99438,5.01
99439,7.19
99442,24.33
99444,30.59
99447,54.0
99448,55.77
99450,63.34
99455,21.8
99456,28.01
99471,172.69
99478,221.46
99491,228.49
99499,208.7
99505,9.43
99507,8.93
99512,7.19
99513,7.11
99522,11.73
99523,10.8
99532,10.49
99537,29.01
99540,51.04
99545,39.57
99549,142.88
99552,104.69
99569,81.53
99578,29.13
99579,36.38666666666666
99597,15.6
99599,18.95
99602,17.11
99603,22.29
99608,15.9
99611,24.39
99624,38.51
99626,35.2
99627,35.13
99628,34.14
99634,41.33
99635,66.44
99649,33.38
99650,32.48
99652,46.79
99654,51.7
99672,79.09
99682,234.0
99683,232.68
99684,238.81
99685,281.28
99687,309.65
99688,310.96
99689,305.84
99698,234.69
99701,248.12
99702,255.61
99704,235.2
99710,324.15
99711,310.09
99715,14.54
99716,15.2
99717,14.89
99719,19.91
99727,4.24
99728,4.51
99730,30.88
99735,58.5
99742,17.3
99745,26.27
99750,94.04
99752,86.62
99764,96.65
99767,106.86
99773,115.83
99777,204.64
99781,178.35
99785,231.33
99789,233.09
99793,112.76
99797,258.5
99798,243.18
99800,123.27
99806,118.42
99807,126.89
99818,248.52
99824,217.23
99825,173.56
99835,39.4
99841,5.61
99843,14.18
99851,27.47
99856,9.97
99859,17.81
99861,19.413
99870,21.63
99871,21.29
99875,69.16
99879,107.48
99883,175.08
99888,163.08
99895,165.09
99902,273.48
99904,237.36
99911,127.92
99916,38.34
99922,12.62
99924,19.53
99932,6.25
99935,17.2
99937,15.75
99942,30.56
99949,95.7
99957,108.3
99968,149.71
99974,189.47
99984,146.43
99986,119.39
99993,10.83
100001,11.58
100002,8.21
100008,5.31
100009,7.26
100013,9.41
100015,40.24
100020,18.62
100022,13.45
100023,14.89
100030,18.99
100033,14.52
100054,56.66
100055,36.99
100058,5.86
100061,13.1
100063,24.36
100065,45.29
100078,19.61
100080,19.34
100083,7.61
100100,85.82
100104,91.48
100105,126.59
100107,31.94
100109,17.51
100110,14.53
100122,21.08
100128,34.7
100131,17.65
100133,11.98
100151,199.68
100157,100.24
100164,44.55
100166,79.96
100168,66.59
100179,235.95
100186,81.63
100188,50.51
100189,48.64
100192,25.27
100194,50.15
100202,227.97
100203,215.45
100204,261.5
100205,281.56
100215,287.71
100216,317.98
100220,284.3
100222,266.97
100238,140.81
100239,128.38
100240,41.21
100241,36.18
100243,20.7
100254,5.76
100270,11.68
100276,11.8
100288,11.87
100289,13.93
100299,12.19
100301,45.3
100306,58.56
100309,92.24
100310,54.76
100311,42.16
100314,83.01
100316,74.23
100323,53.79
100336,30.55
100339,66.68
100340,52.38
100344,21.8
100350,78.73
100354,120.67
100361,70.623
100365,30.02
100368,17.66
100369,21.44
100376,71.3
100378,104.25
100379,128.418
100385,49.87
100390,19.91
100395,80.63
100400,109.34200000000001
100410,108.89
100413,110.88
100429,33.53
100430,32.51
100431,24.06
100440,29.36
100445,113.11
100447,76.48
100450,40.32
100458,111.17
100465,182.92
100466,152.24
100480,66.67
100486,20.61
100488,28.84
100493,99.81
100495,96.07
100498,77.93
100502,83.98
100505,93.23
100513,150.82
100517,154.03799999999998
100526,58.32
100533,25.76
100534,20.7
100538,11.53
100544,9.25
100547,14.55
100554,14.44
100556,13.8
100559,18.84
100571,14.27
100573,17.01
100574,16.76
100576,10.89
100577,7.71
100578,22.07
100581,46.21
100597,41.49
100601,46.03
100603,64.68
100615,153.48
100616,142.22
100625,79.65
100632,204.12
100636,15.75
100652,47.35
100657,90.46
100660,78.4
100667,78.59
100668,77.79
100679,91.25
100683,65.87
100684,125.47
100687,101.85
100699,106.13
100702,126.42
100714,41.56
100716,73.4
100717,81.11
100725,558.66
100727,559.76
100735,389.27
100736,239.15
100740,249.13
100748,180.48
100750,209.05
100755,53.95
100763,76.47
100780,33.49
100783,144.27
100788,96.18
100790,112.97
100799,120.18
100803,388.51
100809,296.28
100812,73.99
100817,13.12
100819,15.13
100824,5.56
100826,12.47
100829,15.966
100830,15.29
100832,12.5
100837,42.15
100842,171.81
100847,53.11
100857,86.84
100859,68.5
100863,55.09
100881,121.02
100884,106.02
100891,122.71
100901,209.25
100903,195.08
100908,128.69
100912,199.54
100925,220.99
100930,94.2
100931,26.58
100946,11.9
100950,8.79
100957,15.075
100961,21.18
